时间	开盘	最高	最低	收盘	涨跌	涨幅%	振幅%	总手(万)	金额(亿)	
2021-12-13,一	3686.94	3708.94	3678.06	3681.08	+14.73	0.40	0.842	42409201000	574187960000	
2021-12-14,二	3669.81	3671.68	3654.66	3661.53	-19.55	-0.53	0.462	36217193000	487468520000	
2021-12-15,三	3655.05	3668.40	3645.24	3647.63	-13.90	-0.38	0.633	37747767000	481134370000	
2021-12-16,四	3648.93	3675.02	3644.66	3675.02	+27.39	0.75	0.832	38132951000	465911360000	
2021-12-17,五	3670.26	3673.65	3631.66	3632.36	-42.66	-1.16	1.14	40848784000	491952920000	
2021-12-20,一	3620.04	3643.95	3589.36	3593.60	-38.76	-1.07	1.50	42385141000	491828990000	
2021-12-21,二	3591.45	3627.09	3591.45	3625.13	+31.53	0.88	0.992	40818435000	428379390000	
2021-12-22,三	3632.68	3635.90	3616.55	3622.62	-2.51	-0.07	0.534	39482518000	432451310000	
2021-12-23,四	3625.47	3643.55	3618.05	3643.34	+20.72	0.57	0.704	38292573000	449988150000	
2021-12-24,五	3645.39	3648.96	3612.07	3618.05	-25.29	-0.69	1.01	39034763000	476261150000	
2021-12-27,一	3613.05	3632.19	3601.94	3615.97	-2.08	-0.06	0.836	32923529000	407482650000	
2021-12-28,二	3619.64	3631.08	3607.36	3630.11	+14.14	0.39	0.656	31620224000	408761370000	
2021-12-29,三	3630.92	3630.92	3596.32	3597.00	-33.11	-0.91	0.953	30513177000	410425340000	
2021-12-30,四	3596.49	3628.92	3595.50	3619.19	+22.19	0.62	0.929	30783929000	413947690000	
2021-12-31,五	3626.24	3642.84	3624.94	3639.78	+20.59	0.57	0.495	32968193000	433489800000	
2022-01-04,二	3649.15	3651.89	3610.09	3632.33	-7.45	-0.20	1.15	40502777000	510251060000	
2022-01-05,三	3628.26	3628.26	3583.47	3595.18	-37.15	-1.02	1.23	42390203000	538963630000	
2022-01-06,四	3581.22	3594.49	3559.88	3586.08	-9.10	-0.25	0.963	37154054000	474284290000	
2022-01-07,五	3588.99	3607.23	3577.10	3579.54	-6.54	-0.18	0.840	43630696000	502891440000	
2022-01-10,一	3572.74	3593.52	3555.13	3593.52	+13.98	0.39	1.07	35622261000	443400850000	
2022-01-11,二	3589.90	3602.15	3562.75	3567.44	-26.08	-0.73	1.10	35976186000	441300570000	
2022-01-12,三	3578.16	3599.50	3572.10	3597.43	+29.99	0.84	0.768	34313296000	435817890000	
2022-01-13,四	3601.03	3601.07	3555.16	3555.26	-42.17	-1.17	1.28	36936837000	457005420000	
2022-01-14,五	3544.07	3548.42	3519.32	3521.26	-34.00	-0.96	0.819	37693702000	463197640000	
2022-01-17,一	3522.09	3546.09	3519.43	3541.67	+20.41	0.58	0.757	31288673000	438272980000	
2022-01-18,二	3541.89	3579.31	3531.33	3569.91	+28.24	0.80	1.35	37714644000	470832040000	
2022-01-19,三	3567.63	3578.73	3541.66	3558.18	-11.73	-0.33	1.04	33323527000	420763360000	
2022-01-20,四	3556.23	3576.26	3540.55	3555.06	-3.12	-0.09	1.00	37950985000	459701840000	
2022-01-21,五	3546.75	3547.00	3514.89	3522.57	-32.49	-0.91	0.903	32653488000	417768920000	
2022-01-24,一	3508.24	3531.61	3500.14	3524.11	+1.54	0.04	0.893	28026834000	358009690000	
2022-01-25,二	3509.28	3519.83	3433.06	3433.06	-91.05	-2.58	2.46	32735381000	383727740000	
2022-01-26,三	3442.69	3462.12	3417.76	3455.67	+22.61	0.66	1.29	27512283000	338312360000	
2022-01-27,四	3456.10	3456.36	3392.02	3394.25	-61.42	-1.78	1.86	28060653000	346533960000	
2022-01-28,五	3407.59	3417.05	3356.56	3361.44	-32.81	-0.97	1.78	29085526000	353774610000	
2022-02-07,一	3407.76	3434.03	3407.76	3429.58	+68.14	2.03	0.782	32048521000	357140420000	
2022-02-08,二	3428.54	3453.19	3390.46	3452.63	+23.05	0.67	1.83	36609387000	387969870000	
2022-02-09,三	3450.82	3484.74	3444.08	3479.95	+27.32	0.79	1.18	35024994000	393719990000	
2022-02-10,四	3481.91	3488.86	3464.22	3485.91	+5.96	0.17	0.708	35566627000	404969420000	
2022-02-11,五	3472.28	3500.15	3459.33	3462.95	-22.96	-0.66	1.17	36135609000	426297920000	
2022-02-14,一	3451.85	3457.26	3415.45	3428.88	-34.07	-0.98	1.21	31527445000	361677860000	
2022-02-15,二	3428.04	3447.49	3421.64	3446.09	+17.21	0.50	0.754	27555932000	341638880000	
2022-02-16,三	3457.07	3475.06	3453.80	3465.83	+19.74	0.57	0.617	27499391000	325563410000	
2022-02-17,四	3464.21	3480.97	3454.28	3468.04	+2.21	0.06	0.770	29726268000	355783130000	
2022-02-18,五	3451.63	3490.76	3447.03	3490.76	+22.72	0.66	1.26	29514996000	327220390000	
2022-02-21,一	3488.41	3492.20	3471.69	3490.61	-0.15	-0.00	0.588	30154174000	345398590000	
2022-02-22,二	3473.29	3473.39	3437.67	3457.15	-33.46	-0.96	1.02	32627948000	387678930000	
2022-02-23,三	3458.51	3490.76	3458.18	3489.15	+32.00	0.93	0.942	32560490000	415630340000	
2022-02-24,四	3474.37	3486.98	3400.21	3429.96	-59.19	-1.70	2.49	48835490000	569794040000	
2022-02-25,五	3445.34	3480.18	3440.93	3451.41	+21.45	0.63	1.14	37754256000	441659490000	
2022-02-28,一	3450.32	3462.31	3425.52	3462.31	+10.90	0.32	1.07	34583839000	413804530000	
2022-03-01,二	3471.36	3491.13	3465.72	3488.83	+26.52	0.77	0.734	32600166000	412562470000	
2022-03-02,三	3478.29	3486.62	3467.00	3484.19	-4.64	-0.13	0.562	32936768000	380143820000	
2022-03-03,四	3495.93	3500.29	3473.34	3481.11	-3.08	-0.09	0.773	41259429000	443621780000	
2022-03-04,五	3459.98	3474.88	3437.70	3447.65	-33.46	-0.96	1.07	39352658000	430669060000	
2022-03-07,一	3438.56	3438.56	3360.74	3372.86	-74.79	-2.17	2.26	39358900000	458156890000	
2022-03-08,二	3372.55	3383.63	3287.34	3293.53	-79.33	-2.35	2.85	41592677000	485623580000	
2022-03-09,三	3303.71	3321.48	3147.68	3256.39	-37.14	-1.13	5.28	46628557000	519833300000	
2022-03-10,四	3312.18	3326.58	3291.24	3296.09	+39.70	1.22	1.09	37833638000	466084010000	
2022-03-11,五	3259.32	3315.66	3217.42	3309.75	+13.66	0.41	2.98	38406713000	458687050000	
2022-03-14,一	3271.89	3297.80	3223.53	3223.53	-86.22	-2.61	2.24	33796869000	418055600000	
2022-03-15,二	3192.36	3196.92	3063.97	3063.97	-159.56	-4.95	4.12	46503716000	508158410000	
2022-03-16,三	3107.67	3177.79	3023.30	3170.71	+106.74	3.48	5.04	44466719000	522305340000	
2022-03-17,四	3215.01	3260.17	3202.93	3215.04	+44.33	1.40	1.81	42081346000	532549480000	
2022-03-18,五	3207.15	3260.78	3197.36	3251.07	+36.03	1.12	1.97	37303561000	428415080000	
2022-03-21,一	3255.62	3267.50	3223.39	3253.69	+2.62	0.08	1.36	35422849000	421076290000	
2022-03-22,二	3249.54	3279.11	3239.53	3259.86	+6.17	0.19	1.22	36119616000	402798960000	
2022-03-23,三	3264.79	3279.89	3251.98	3271.03	+11.17	0.34	0.856	34987537000	405422030000	
2022-03-24,四	3256.06	3266.89	3236.66	3250.26	-20.77	-0.63	0.924	32900665000	390727520000	
2022-03-25,五	3247.16	3257.11	3211.64	3212.24	-38.02	-1.17	1.40	34002001000	389770400000	
2022-03-28,一	3185.17	3230.22	3159.83	3214.50	+2.26	0.07	2.19	34499487000	374472280000	
2022-03-29,二	3216.01	3229.18	3196.46	3203.94	-10.56	-0.33	1.02	31627365000	363964470000	
2022-03-30,三	3217.59	3266.60	3216.30	3266.60	+62.66	1.96	1.57	36675368000	413008940000	
2022-03-31,四	3256.14	3272.04	3246.06	3252.20	-14.40	-0.44	0.795	39843993000	428089030000	
2022-04-01,五	3234.67	3287.23	3226.30	3282.72	+30.52	0.94	1.87	37821046000	405675720000	
2022-04-06,三	3269.43	3288.11	3255.69	3283.43	+0.71	0.02	0.988	42964278000	433556390000	
2022-04-07,四	3267.81	3290.26	3236.48	3236.70	-46.73	-1.42	1.64	40262666000	398081850000	
2022-04-08,五	3239.88	3257.09	3208.35	3251.85	+15.15	0.47	1.51	41382680000	414037260000	
2022-04-11,一	3239.86	3239.86	3156.51	3167.13	-84.72	-2.61	2.56	42416019000	435129510000	
2022-04-12,二	3165.12	3214.54	3140.90	3213.33	+46.20	1.46	2.33	41832192000	422455850000	
2022-04-13,三	3199.80	3225.47	3183.53	3186.82	-26.51	-0.83	1.31	39115693000	398216900000	
2022-04-14,四	3203.63	3240.00	3200.23	3225.64	+38.82	1.22	1.25	37124234000	401191630000	
2022-04-15,五	3210.70	3229.87	3200.13	3211.24	-14.40	-0.45	0.922	40784208000	413498820000	
2022-04-18,一	3185.94	3204.03	3166.98	3195.52	-15.72	-0.49	1.15	34736512000	366380810000	
2022-04-19,二	3192.09	3207.83	3174.71	3194.03	-1.49	-0.05	1.04	33994410000	362769880000	
2022-04-20,三	3189.89	3191.83	3142.05	3151.05	-42.98	-1.35	1.56	36204704000	373572710000	
2022-04-21,四	3138.43	3160.90	3069.68	3079.81	-71.24	-2.26	2.89	39193469000	396542030000	
2022-04-22,五	3058.40	3105.66	3049.36	3086.92	+7.11	0.23	1.83	34200056000	348793630000	
2022-04-25,一	3034.27	3043.82	2928.51	2928.51	-158.41	-5.13	3.74	43360611000	427077210000	
2022-04-26,二	2930.45	2957.68	2878.26	2886.43	-42.08	-1.44	2.71	40161515000	395985960000	
2022-04-27,三	2866.82	2959.18	2863.65	2958.28	+71.85	2.49	3.31	42306019000	422928350000	
2022-04-28,四	2945.81	2991.51	2936.79	2975.48	+17.20	0.58	1.85	37537178000	388743020000	
2022-04-29,五	2986.06	3048.49	2968.33	3047.06	+71.58	2.41	2.69	42393279000	440422730000	
2022-05-05,四	3044.85	3082.23	3042.12	3067.76	+20.70	0.68	1.32	38307288000	409352000000	
2022-05-06,五	3011.32	3030.69	2992.72	3001.56	-66.20	-2.16	1.24	34326422000	346214400000	
2022-05-09,一	2990.20	3015.94	2983.61	3004.14	+2.58	0.09	1.08	29206156000	299983260000	
2022-05-10,二	2965.78	3043.78	2957.40	3035.84	+31.70	1.06	2.88	37066098000	384012600000	
2022-05-11,三	3035.39	3100.90	3034.67	3058.70	+22.86	0.75	2.18	42399191000	472963380000	
2022-05-12,四	3044.80	3072.16	3032.95	3054.99	-3.71	-0.12	1.28	34444048000	368879650000	
2022-05-13,五	3068.03	3086.10	3059.25	3084.28	+29.29	0.96	0.879	33173785000	340942190000	
2022-05-16,一	3100.55	3102.58	3063.40	3073.75	-10.53	-0.34	1.27	33810849000	348957710000	
2022-05-17,二	3076.50	3093.70	3057.64	3093.70	+19.95	0.65	1.17	33035654000	351671300000	
2022-05-18,三	3095.89	3105.84	3071.31	3085.98	-7.72	-0.25	1.12	31503792000	338849160000	
2022-05-19,四	3046.71	3096.96	3042.67	3096.96	+10.98	0.36	1.76	33660075000	360018210000	
2022-05-20,五	3107.09	3146.57	3107.09	3146.57	+49.61	1.60	1.27	37233664000	415306220000	
2022-05-23,一	3150.49	3150.51	3127.90	3146.86	+0.29	0.01	0.719	35337633000	381178570000	
2022-05-24,二	3149.06	3153.13	3070.93	3070.93	-75.93	-2.41	2.61	41631216000	438605380000	
2022-05-25,三	3070.17	3107.63	3069.95	3107.46	+36.53	1.19	1.23	34225923000	342322170000	
2022-05-26,四	3111.48	3133.28	3079.48	3123.11	+15.65	0.50	1.73	37030552000	377364660000	
2022-05-27,五	3135.03	3151.05	3112.54	3130.24	+7.13	0.23	1.23	35946387000	372631600000	
2022-05-30,一	3141.96	3150.89	3123.15	3149.06	+18.82	0.60	0.886	34936229000	376667690000	
2022-05-31,二	3149.94	3188.60	3142.00	3186.43	+37.37	1.19	1.48	37452327000	432528020000	
2022-06-01,三	3179.69	3190.61	3160.04	3182.16	-4.27	-0.13	0.959	36566443000	402419940000	
2022-06-02,四	3170.31	3197.28	3163.76	3195.46	+13.30	0.42	1.05	36177063000	413729260000	
2022-06-06,一	3196.96	3237.07	3181.65	3236.37	+40.91	1.28	1.73	42202784000	517314350000	
2022-06-07,二	3235.42	3253.09	3222.64	3241.76	+5.39	0.17	0.941	40220322000	482203200000	
2022-06-08,三	3245.02	3266.63	3216.01	3263.79	+22.03	0.68	1.56	43418327000	508408530000	
2022-06-09,四	3259.49	3270.56	3223.48	3238.95	-24.84	-0.76	1.44	42272837000	468458210000	
2022-06-10,五	3214.18	3286.62	3210.81	3284.83	+45.88	1.42	2.34	43986573000	504153680000	
2022-06-13,一	3256.28	3272.99	3229.31	3255.55	-29.28	-0.89	1.33	43857831000	511966170000	
2022-06-14,二	3224.21	3289.13	3195.82	3288.91	+33.36	1.02	2.87	45038819000	513844990000	
2022-06-15,三	3289.10	3358.55	3288.85	3305.41	+16.50	0.50	2.12	55058413000	621972530000	
2022-06-16,四	3306.84	3319.69	3277.53	3285.38	-20.03	-0.61	1.28	43322087000	506053990000	
2022-06-17,五	3265.51	3323.28	3262.89	3316.79	+31.41	0.96	1.84	39530070000	497252170000	
2022-06-20,一	3315.78	3333.90	3292.93	3315.43	-1.36	-0.04	1.24	41346041000	527751760000	
2022-06-21,二	3313.79	3329.39	3279.83	3306.72	-8.71	-0.26	1.49	39445689000	471793650000	
2022-06-22,三	3309.12	3311.02	3266.54	3267.20	-39.52	-1.20	1.35	37552978000	440850990000	
2022-06-23,四	3269.05	3320.15	3262.29	3320.15	+52.95	1.62	1.77	40061421000	474200110000	
2022-06-24,五	3324.74	3356.71	3322.95	3349.75	+29.60	0.89	1.02	39081973000	509616000000	
2022-06-27,一	3364.00	3393.31	3364.00	3379.19	+29.44	0.88	0.875	41411774000	541573850000	
2022-06-28,二	3377.68	3412.10	3358.87	3409.21	+30.02	0.89	1.58	41205652000	525512510000	
2022-06-29,三	3399.68	3414.65	3358.47	3361.52	-47.69	-1.40	1.65	44057356000	561306980000	
2022-06-30,四	3358.93	3417.01	3358.93	3398.62	+37.10	1.10	1.73	38124318000	510307200000	
2022-07-01,五	3400.26	3404.05	3378.36	3387.64	-10.98	-0.32	0.756	35048930000	458435290000	
2022-07-04,一	3381.82	3405.62	3364.09	3405.43	+17.79	0.53	1.23	35773792000	489347960000	
2022-07-05,二	3411.13	3424.84	3372.06	3404.03	-1.40	-0.04	1.55	41169967000	516605700000	
2022-07-06,三	3391.03	3391.03	3333.10	3355.35	-48.68	-1.43	1.70	38463005000	487474670000	
2022-07-07,四	3353.13	3375.86	3332.31	3364.40	+9.05	0.27	1.30	33440020000	438203110000	
2022-07-08,五	3380.37	3386.31	3354.12	3356.08	-8.32	-0.25	0.957	32292107000	421883930000	
2022-07-11,一	3341.10	3341.10	3297.01	3313.58	-42.50	-1.27	1.31	34266919000	424942270000	
2022-07-12,二	3307.22	3319.25	3277.08	3281.47	-32.11	-0.97	1.27	33460054000	410950560000	
2022-07-13,三	3279.60	3297.02	3266.48	3284.29	+2.82	0.09	0.931	33184567000	394134620000	
2022-07-14,四	3277.45	3299.25	3261.49	3281.74	-2.55	-0.08	1.15	35592643000	431969350000	
2022-07-15,五	3261.38	3288.92	3228.06	3228.06	-53.68	-1.64	1.85	38015637000	460877020000	
2022-07-18,一	3235.09	3278.47	3226.23	3278.10	+50.04	1.55	1.62	34834602000	423357270000	
2022-07-19,二	3278.72	3283.93	3256.02	3279.43	+1.33	0.04	0.851	31565192000	396042360000	
2022-07-20,三	3291.55	3308.35	3287.74	3304.72	+25.29	0.77	0.628	30151512000	383422750000	
2022-07-21,四	3297.66	3300.53	3272.00	3272.00	-32.72	-0.99	0.863	33235871000	420696580000	
2022-07-22,五	3276.20	3293.64	3246.73	3269.97	-2.03	-0.06	1.43	30069007000	383576010000	
2022-07-25,一	3269.71	3273.18	3243.03	3250.39	-19.58	-0.60	0.922	27124574000	348281870000	
2022-07-26,二	3254.19	3282.41	3246.04	3277.44	+27.05	0.83	1.12	25946868000	334421590000	
2022-07-27,三	3271.78	3282.57	3265.73	3275.76	-1.68	-0.05	0.514	24913149000	339768240000	
2022-07-28,四	3287.50	3305.71	3277.11	3282.58	+6.82	0.21	0.873	28805506000	395925560000	
2022-07-29,五	3282.81	3294.80	3246.37	3253.24	-29.34	-0.89	1.48	30733105000	410553090000	
2022-08-01,一	3246.62	3264.30	3225.55	3259.96	+6.72	0.21	1.19	29220481000	399000240000	
2022-08-02,二	3231.26	3231.26	3155.19	3186.27	-73.69	-2.26	2.33	39417617000	475962700000	
2022-08-03,三	3188.89	3217.55	3159.46	3163.67	-22.60	-0.71	1.82	32488567000	455409760000	
2022-08-04,四	3179.43	3191.00	3155.70	3189.04	+25.37	0.80	1.12	26089894000	371146920000	
2022-08-05,五	3195.23	3228.89	3184.45	3227.03	+37.99	1.19	1.39	27468373000	414055640000	
2022-08-08,一	3218.85	3237.97	3214.08	3236.93	+9.90	0.31	0.740	25426805000	392277180000	
2022-08-09,二	3235.74	3248.77	3227.54	3247.43	+10.50	0.32	0.656	25960547000	391415560000	
2022-08-10,三	3242.36	3253.17	3217.81	3230.02	-17.41	-0.54	1.09	25758359000	390066120000	
2022-08-11,四	3243.47	3281.67	3237.90	3281.67	+51.65	1.60	1.36	30060538000	427399150000	
2022-08-12,五	3275.77	3288.22	3272.84	3276.89	-4.78	-0.15	0.469	29993293000	403906160000	
2022-08-15,一	3268.37	3286.89	3261.82	3276.09	-0.80	-0.02	0.765	28710677000	387257740000	
2022-08-16,二	3278.68	3295.02	3271.57	3277.88	+1.79	0.05	0.716	30359227000	409210080000	
2022-08-17,三	3282.10	3296.00	3263.35	3292.53	+14.65	0.45	0.996	32612476000	423859010000	
2022-08-18,四	3286.37	3289.14	3270.56	3277.54	-14.99	-0.46	0.564	30169478000	418075200000	
2022-08-19,五	3275.62	3286.49	3258.06	3258.08	-19.46	-0.59	0.867	33353547000	457863360000	
2022-08-22,一	3249.70	3278.17	3247.19	3277.79	+19.71	0.60	0.951	31453787000	427653300000	
2022-08-23,二	3274.43	3284.60	3262.63	3276.22	-1.57	-0.05	0.670	31656636000	418311740000	
2022-08-24,三	3279.17	3281.88	3212.39	3215.20	-61.02	-1.86	2.12	36614058000	458360280000	
2022-08-25,四	3223.46	3248.35	3199.12	3246.25	+31.05	0.97	1.53	33619617000	419464280000	
2022-08-26,五	3250.63	3266.27	3232.28	3236.22	-10.03	-0.31	1.05	30992755000	397556250000	
2022-08-29,一	3203.10	3240.73	3199.00	3240.73	+4.51	0.14	1.29	29701510000	363729980000	
2022-08-30,二	3240.18	3243.75	3212.63	3227.22	-13.51	-0.42	0.960	29431891000	353775670000	
2022-08-31,三	3216.53	3232.02	3184.39	3202.14	-25.08	-0.78	1.48	34440883000	431758010000	
2022-09-01,四	3196.54	3214.56	3181.63	3184.98	-17.16	-0.54	1.03	27466054000	336978640000	
2022-09-02,五	3189.64	3198.28	3173.79	3186.48	+1.50	0.05	0.769	25045691000	313337600000	
2022-09-05,一	3183.95	3199.91	3172.04	3199.91	+13.43	0.42	0.875	28067563000	339591540000	
2022-09-06,二	3207.93	3244.64	3203.82	3243.45	+43.54	1.36	1.28	31886969000	378636070000	
2022-09-07,三	3232.14	3253.77	3227.82	3246.29	+2.84	0.09	0.800	30101447000	368608740000	
2022-09-08,四	3245.56	3253.70	3233.80	3235.59	-10.70	-0.33	0.613	28168036000	328657090000	
2022-09-09,五	3241.18	3266.20	3236.51	3262.05	+26.46	0.82	0.918	28382767000	338566710000	
2022-09-13,二	3272.05	3278.17	3259.66	3263.80	+1.75	0.05	0.567	27618982000	339021890000	
2022-09-14,三	3224.68	3250.80	3221.96	3237.54	-26.26	-0.80	0.884	25519337000	306452820000	
2022-09-15,四	3248.97	3254.18	3174.39	3199.92	-37.62	-1.16	2.46	32520612000	392490590000	
2022-09-16,五	3189.83	3191.83	3126.40	3126.40	-73.52	-2.30	2.04	31647589000	355085340000	
2022-09-19,一	3122.75	3135.56	3101.22	3115.60	-10.80	-0.35	1.10	24911366000	289918820000	
2022-09-20,二	3127.84	3140.03	3114.04	3122.41	+6.81	0.22	0.834	21994253000	268600300000	
2022-09-21,三	3116.01	3129.82	3091.30	3117.18	-5.23	-0.17	1.23	23297250000	269513750000	
2022-09-22,四	3098.77	3125.68	3092.82	3108.91	-8.27	-0.27	1.05	22114069000	269978600000	
2022-09-23,五	3106.81	3124.66	3072.24	3088.37	-20.54	-0.66	1.69	24305772000	285552920000	
2022-09-26,一	3067.57	3102.65	3048.51	3051.23	-37.14	-1.20	1.75	26269863000	293536440000	
2022-09-27,二	3056.39	3094.04	3048.37	3093.86	+42.63	1.40	1.50	23273530000	290065700000	
2022-09-28,三	3089.10	3089.10	3044.86	3045.07	-48.79	-1.58	1.43	23009865000	276039740000	
2022-09-29,四	3067.47	3076.76	3026.08	3041.20	-3.87	-0.13	1.66	23003042000	276441060000	
2022-09-30,五	3042.17	3054.61	3021.93	3024.39	-16.81	-0.55	1.07	20411534000	240262770000	
2022-10-10,一	3026.94	3029.45	2968.28	2974.15	-50.24	-1.66	2.02	24340483000	290120020000	
2022-10-11,二	2978.06	2986.91	2953.50	2979.79	+5.64	0.19	1.12	20863595000	246715640000	
2022-10-12,三	2976.72	3025.51	2934.09	3025.51	+45.72	1.53	3.07	24801356000	306871330000	
2022-10-13,四	3008.30	3036.25	3004.50	3016.36	-9.15	-0.30	1.05	24968328000	317764790000	
2022-10-14,五	3035.03	3084.27	3035.03	3071.99	+55.63	1.84	1.63	27730406000	372050690000	
2022-10-17,一	3060.52	3087.19	3052.71	3084.94	+12.95	0.42	1.12	26260862000	349214470000	
2022-10-18,二	3094.93	3099.92	3074.22	3080.96	-3.98	-0.13	0.833	24563476000	326002910000	
2022-10-19,三	3073.26	3081.39	3044.38	3044.38	-36.58	-1.19	1.20	23089531000	313108350000	
2022-10-20,四	3029.30	3070.26	3013.69	3035.05	-9.33	-0.31	1.86	24473615000	340091340000	
2022-10-21,五	3038.04	3055.42	3026.96	3038.93	+3.88	0.13	0.938	24525412000	315110990000	
2022-10-24,一	3034.75	3064.42	2965.17	2977.56	-61.37	-2.02	3.27	29808536000	394725940000	
2022-10-25,二	2969.16	3001.72	2944.26	2976.28	-1.28	-0.04	1.93	25555416000	337519280000	
2022-10-26,三	2977.56	3028.35	2977.56	2999.50	+23.22	0.78	1.71	26868949000	372845270000	
2022-10-27,四	3005.04	3017.26	2981.69	2982.90	-16.60	-0.55	1.19	26560825000	381330370000	
2022-10-28,五	2967.02	2974.24	2908.98	2915.93	-66.97	-2.25	2.19	29253131000	385261360000	
2022-10-31,一	2893.20	2926.02	2885.09	2893.48	-22.45	-0.77	1.40	30199420000	396654160000	
2022-11-01,二	2899.50	2969.20	2896.76	2969.20	+75.72	2.62	2.50	31980958000	431015900000	
2022-11-02,三	2960.65	3019.05	2954.95	3003.37	+34.17	1.15	2.16	32507825000	457581520000	
2022-11-03,四	2981.20	3003.72	2977.72	2997.81	-5.56	-0.19	0.866	25934857000	370653280000	
2022-11-04,五	2997.00	3081.59	2997.00	3070.80	+72.99	2.43	2.82	32980674000	458770090000	
2022-11-07,一	3062.86	3088.19	3054.46	3077.82	+7.02	0.23	1.10	32056710000	424429130000	
2022-11-08,二	3077.31	3078.28	3047.46	3064.49	-13.33	-0.43	1.00	25652201000	338966940000	
2022-11-09,三	3064.46	3073.92	3046.19	3048.17	-16.32	-0.53	0.905	23563732000	306860900000	
2022-11-10,四	3031.69	3047.98	3022.85	3036.13	-12.04	-0.39	0.824	27037180000	335925920000	
2022-11-11,五	3099.65	3117.74	3070.30	3087.29	+51.16	1.69	1.56	40960453000	513784600000	
2022-11-14,一	3100.87	3121.41	3075.22	3083.40	-3.89	-0.13	1.50	36178822000	454546730000	
2022-11-15,二	3081.13	3135.59	3074.50	3134.08	+50.68	1.64	1.98	33147058000	446460010000	
2022-11-16,三	3133.65	3145.75	3115.35	3119.98	-14.10	-0.45	0.970	30342984000	386992910000	
2022-11-17,四	3110.96	3115.44	3087.17	3115.43	-4.55	-0.15	0.906	28702841000	377900110000	
2022-11-18,五	3116.73	3126.71	3096.89	3097.24	-18.19	-0.58	0.957	29995428000	389207390000	
2022-11-21,一	3078.06	3085.24	3056.17	3085.04	-12.20	-0.39	0.939	25604555000	345025500000	
2022-11-22,二	3084.23	3118.12	3076.32	3088.94	+3.90	0.13	1.35	32756593000	374142820000	
2022-11-23,三	3084.74	3108.24	3075.32	3096.91	+7.97	0.26	1.07	32615545000	356400840000	
2022-11-24,四	3104.10	3113.24	3084.86	3089.31	-7.60	-0.25	0.916	26748293000	308190190000	
2022-11-25,五	3085.46	3111.42	3077.97	3101.69	+12.38	0.40	1.08	31143198000	325426340000	
2022-11-28,一	3055.29	3080.18	3034.70	3078.55	-23.14	-0.75	1.47	30581128000	338549350000	
2022-11-29,二	3096.11	3152.00	3096.11	3149.75	+71.20	2.31	1.82	39144975000	439102620000	
2022-11-30,三	3141.40	3158.57	3137.37	3151.34	+1.59	0.05	0.673	37271832000	404504380000	
2022-12-01,四	3187.99	3198.41	3164.53	3165.47	+14.13	0.45	1.08	38701306000	462184970000	
2022-12-02,五	3160.58	3170.90	3149.84	3156.14	-9.33	-0.29	0.665	30781248000	366318680000	
